Latitude (decimal degrees):	51.503
Longitude (decimal degrees):	10.781
Elevation (m):	188
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: -1 deg. (optimum)
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20230804:0610,96.46,127.05,4.95,20.88,14.48,2.07,0.0
20230804:0710,58.77,215.09,5.53,30.17,15.55,2.9,0.0
20230804:0810,32.44,255.84,5.87,39.08,16.2,2.83,0.0
20230804:0910,145.58,340.17,9.13,46.99,17.16,2.9,0.0
20230804:1010,132.15,372.81,9.57,52.93,18.26,2.76,0.0
20230804:1110,605.76,284.78,14.48,55.7,19.06,2.76,0.0
20230804:1210,725.88,212.3,15.11,54.48,19.71,2.76,0.0
20230804:1310,713.69,164.21,14.39,49.65,19.92,2.21,0.0
20230804:1410,524.68,179.61,12.12,42.39,19.87,1.93,0.0
20230804:1510,381.84,142.18,9.76,33.79,19.92,1.59,0.0
20230804:1610,169.6,130.37,6.5,24.59,19.79,1.79,0.0
20230804:1710,26.9,91.54,3.24,15.28,19.32,2.0,0.0
20230804:1810,0.0,31.42,0.71,6.25,18.75,1.45,0.0
20230804:1910,0.0,0.0,0.0,0.0,17.66,1.86,0.0
20230804:2010,0.0,0.0,0.0,0.0,16.78,1.79,0.0
20230804:2110,0.0,0.0,0.0,0.0,15.74,1.45,0.0
20230804:2210,0.0,0.0,0.0,0.0,14.96,1.52,0.0
20230804:2310,0.0,0.0,0.0,0.0,13.82,1.72,0.0
20230805:0010,0.0,0.0,0.0,0.0,12.95,1.59,0.0
20230805:0110,0.0,0.0,0.0,0.0,12.17,1.59,0.0
20230805:0210,0.0,0.0,0.0,0.0,11.61,1.66,0.0
20230805:0310,0.0,0.0,0.0,0.0,11.45,1.59,0.0
20230805:0410,0.0,5.94,0.13,2.61,11.15,1.45,0.0
20230805:0510,5.56,69.19,2.02,11.44,12.23,0.9,0.0
20230805:0610,169.35,85.93,5.81,20.69,14.41,1.1,0.0
20230805:0710,341.22,124.47,8.71,29.98,15.79,1.45,0.0
20230805:0810,169.62,282.61,8.42,38.88,16.76,0.9,0.0
20230805:0910,84.85,328.58,8.06,46.76,17.7,0.28,0.0
20230805:1010,81.97,358.49,8.61,52.69,18.63,0.34,0.0
20230805:1110,53.38,354.38,8.16,55.44,19.38,0.62,0.0
20230805:1210,303.36,375.23,11.89,54.21,20.07,0.9,0.0
20230805:1310,27.05,302.5,6.75,49.4,20.46,1.1,0.0
20230805:1410,151.61,308.29,8.69,42.15,20.64,1.38,0.0
20230805:1510,137.78,241.44,7.37,33.57,20.55,1.86,0.0
20230805:1610,0.0,89.51,1.89,24.37,20.2,2.14,0.0
20230805:1710,2.61,83.58,1.89,15.06,19.71,2.14,0.0
20230805:1810,0.0,16.98,0.38,6.02,18.95,2.21,0.0
20230805:1910,0.0,0.0,0.0,0.0,17.69,2.41,0.0
20230805:2010,0.0,0.0,0.0,0.0,16.95,2.14,0.0
20230805:2110,0.0,0.0,0.0,0.0,16.18,1.59,0.0
20230805:2210,0.0,0.0,0.0,0.0,15.33,1.24,0.0
20230805:2310,0.0,0.0,0.0,0.0,14.71,0.9,0.0
20230806:0010,0.0,0.0,0.0,0.0,14.5,0.9,0.0
20230806:0110,0.0,0.0,0.0,0.0,14.21,1.31,0.0
20230806:0210,0.0,0.0,0.0,0.0,13.91,1.17,0.0
20230806:0310,0.0,0.0,0.0,0.0,13.5,0.9,0.0
20230806:0410,0.0,1.7,0.04,2.41,12.92,0.97,0.0
20230806:0510,3.99,67.67,1.83,11.25,13.49,0.62,0.0
20230806:0610,0.0,88.61,1.87,20.5,15.0,1.1,0.0
20230806:0710,74.76,215.86,5.79,29.79,15.68,1.52,0.0
20230806:0810,183.91,279.59,8.56,38.68,16.81,1.59,0.0
20230806:0910,388.01,295.95,11.64,46.54,17.95,1.38,0.0
20230806:1010,624.24,253.46,14.18,52.44,18.74,1.31,0.0
20230806:1110,295.79,383.63,11.89,55.17,19.54,1.38,0.0
20230806:1210,428.81,342.41,12.98,53.94,19.33,1.17,0.0
20230806:1310,30.69,305.72,6.86,49.14,19.34,1.24,0.0
20230806:1410,0.0,52.44,1.11,41.92,19.2,1.17,0.0
20230806:1510,0.0,41.59,0.88,33.34,19.03,1.31,0.0
20230806:1610,0.0,60.58,1.28,24.15,17.54,1.17,0.0
20230806:1710,10.86,95.15,2.53,14.83,17.46,1.59,0.0
20230806:1810,0.0,31.42,0.71,5.79,16.44,1.93,0.0
20230806:1910,0.0,0.0,0.0,0.0,14.78,2.69,0.0
20230806:2010,0.0,0.0,0.0,0.0,14.53,3.17,0.0
20230806:2110,0.0,0.0,0.0,0.0,13.98,3.38,0.0
20230806:2210,0.0,0.0,0.0,0.0,13.78,3.72,0.0
20230806:2310,0.0,0.0,0.0,0.0,13.8,4.34,0.0
20230807:0010,0.0,0.0,0.0,0.0,13.9,4.62,0.0
20230807:0110,0.0,0.0,0.0,0.0,13.67,5.1,0.0
20230807:0210,0.0,0.0,0.0,0.0,13.16,5.03,0.0
20230807:0310,0.0,0.0,0.0,0.0,12.66,4.69,0.0
20230807:0410,0.0,1.7,0.04,2.2,12.62,4.9,0.0
20230807:0510,3.32,66.36,1.73,11.05,12.5,4.34,0.0
20230807:0610,0.0,81.37,1.72,20.31,12.81,4.28,0.0
20230807:0710,10.3,176.24,3.89,29.59,13.39,4.41,0.0
20230807:0810,34.0,256.16,5.89,38.47,14.04,4.28,0.0
20230807:0910,46.32,307.02,7.09,46.31,14.93,4.48,0.0
20230807:1010,93.49,362.18,8.82,52.18,15.17,5.03,0.0
20230807:1110,7.33,283.81,6.08,54.9,14.99,5.17,0.0
20230807:1210,0.0,230.56,4.86,53.67,15.79,5.17,0.0
20230807:1310,0.0,158.22,3.33,48.88,16.83,6.0,0.0
20230807:1410,395.05,243.7,11.09,41.67,16.51,6.97,0.0
20230807:1510,9.34,194.26,4.25,33.11,16.58,7.38,0.0
20230807:1610,0.0,105.78,2.23,23.92,16.23,6.9,0.0
20230807:1710,25.21,88.3,3.09,14.61,15.66,6.41,0.0
20230807:1810,0.0,25.48,0.57,5.56,14.89,6.21,0.0
20230807:1910,0.0,0.0,0.0,0.0,13.69,5.17,0.0
20230807:2010,0.0,0.0,0.0,0.0,13.2,4.76,0.0
20230807:2110,0.0,0.0,0.0,0.0,12.79,4.55,0.0
20230807:2210,0.0,0.0,0.0,0.0,12.44,4.48,0.0
20230807:2310,0.0,0.0,0.0,0.0,12.19,4.48,0.0
20230808:0010,0.0,0.0,0.0,0.0,11.94,4.34,0.0
20230808:0110,0.0,0.0,0.0,0.0,11.75,4.21,0.0
20230808:0210,0.0,0.0,0.0,0.0,11.58,4.21,0.0
20230808:0310,0.0,0.0,0.0,0.0,11.71,4.28,0.0
20230808:0410,0.0,0.85,0.02,2.0,11.65,4.34,0.0
20230808:0510,0.0,14.47,0.3,10.86,12.02,4.28,0.0
20230808:0610,19.69,134.37,3.28,20.11,12.43,4.34,0.0
20230808:0710,0.0,122.06,2.57,29.4,13.26,4.55,0.0
20230808:0810,46.68,264.15,6.23,38.26,14.64,5.52,0.0
20230808:0910,26.23,287.11,6.4,46.08,15.5,5.45,0.0
20230808:1010,149.88,374.09,9.78,51.93,16.87,5.72,0.0
20230808:1110,316.24,381.9,12.08,54.62,17.36,6.0,0.0
20230808:1210,0.0,100.36,2.12,53.39,17.82,6.21,0.0
20230808:1310,0.0,147.37,3.11,48.61,17.33,6.28,0.0
20230808:1410,79.56,298.27,7.41,41.42,17.04,6.07,0.0
20230808:1510,4.17,178.44,3.83,32.87,17.21,5.86,0.0
20230808:1610,123.18,150.89,5.81,23.69,17.24,5.79,0.0
20230808:1710,43.46,70.0,3.56,14.37,16.85,5.24,0.0
20230808:1810,0.0,28.87,0.65,5.32,16.12,4.28,0.0
20230808:1910,0.0,0.0,0.0,0.0,14.95,3.59,0.0
20230808:2010,0.0,0.0,0.0,0.0,14.49,3.38,0.0
20230808:2110,0.0,0.0,0.0,0.0,13.84,3.31,0.0
20230808:2210,0.0,0.0,0.0,0.0,13.41,2.97,0.0
20230808:2310,0.0,0.0,0.0,0.0,13.34,2.55,0.0
20230809:0010,0.0,0.0,0.0,0.0,13.0,2.0,0.0
20230809:0110,0.0,0.0,0.0,0.0,12.88,1.59,0.0
20230809:0210,0.0,0.0,0.0,0.0,12.27,1.17,0.0
20230809:0310,0.0,0.0,0.0,0.0,12.5,0.9,0.0
20230809:0410,0.0,1.7,0.04,1.79,12.75,1.17,0.0
20230809:0510,17.68,42.17,2.63,10.66,12.65,0.9,0.0
20230809:0610,188.49,74.8,5.89,19.92,13.37,1.24,0.0
20230809:0710,364.62,115.18,8.79,29.2,14.03,2.55,0.0
20230809:0810,480.5,176.96,11.11,38.05,14.93,2.55,0.0
20230809:0910,644.12,188.54,13.43,45.85,15.99,2.97,0.0
20230809:1010,398.74,346.79,12.52,51.66,17.2,3.31,0.0
20230809:1110,864.79,164.41,16.06,54.33,17.9,3.38,0.0
20230809:1210,730.03,221.5,15.09,53.1,18.51,3.38,0.0
20230809:1310,584.78,241.93,13.51,48.34,18.48,3.38,0.0
20230809:1410,273.91,288.47,10.02,41.17,18.31,3.24,0.0
20230809:1510,423.14,123.24,9.95,32.63,18.54,3.31,0.0
20230809:1610,110.86,155.38,5.62,23.45,18.31,3.1,0.0
20230809:1710,52.14,59.29,3.74,14.13,17.92,2.69,0.0
20230809:1810,0.0,27.17,0.61,5.07,17.08,2.28,0.0
20230809:1910,0.0,0.0,0.0,0.0,15.57,1.93,0.0
20230809:2010,0.0,0.0,0.0,0.0,14.0,1.86,0.0
20230809:2110,0.0,0.0,0.0,0.0,12.64,1.86,0.0
20230809:2210,0.0,0.0,0.0,0.0,11.77,1.79,0.0
20230809:2310,0.0,0.0,0.0,0.0,11.33,1.72,0.0
20230810:0010,0.0,0.0,0.0,0.0,11.04,1.72,0.0
20230810:0110,0.0,0.0,0.0,0.0,11.28,1.66,0.0
20230810:0210,0.0,0.0,0.0,0.0,11.15,1.72,0.0
20230810:0310,0.0,0.0,0.0,0.0,11.0,1.79,0.0
20230810:0410,0.0,0.85,0.02,1.57,11.11,1.72,0.0
20230810:0510,15.92,43.81,2.5,10.45,11.43,1.59,0.0
20230810:0610,169.17,83.51,5.58,19.72,13.51,1.45,0.0
20230810:0710,379.39,107.58,8.86,29.0,15.15,1.38,0.0
20230810:0810,578.24,124.84,11.72,37.84,16.29,1.72,0.0
20230810:0910,697.31,156.91,13.66,45.61,17.45,2.34,0.0
20230810:1010,836.13,151.45,15.44,51.4,18.08,2.55,0.0
20230810:1110,929.68,129.77,16.43,54.05,18.86,2.76,0.0
20230810:1210,903.02,128.95,16.12,52.81,19.39,2.76,0.0
20230810:1310,795.49,130.9,14.81,48.07,19.98,2.69,0.0
20230810:1410,655.59,116.57,12.88,40.91,20.32,2.62,0.0
20230810:1510,351.53,158.69,9.3,32.38,20.47,2.55,0.0
20230810:1610,209.9,102.07,6.65,23.2,20.24,2.48,0.0
20230810:1710,47.34,61.67,3.56,13.89,19.72,2.14,0.0
20230810:1810,0.0,25.48,0.57,4.82,18.62,1.79,0.0
20230810:1910,0.0,0.0,0.0,0.0,17.2,1.72,0.0
20230810:2010,0.0,0.0,0.0,0.0,15.38,1.52,0.0
20230810:2110,0.0,0.0,0.0,0.0,15.2,1.17,0.0
20230810:2210,0.0,0.0,0.0,0.0,15.57,0.97,0.0
20230810:2310,0.0,0.0,0.0,0.0,15.3,0.76,0.0
20230811:0010,0.0,0.0,0.0,0.0,15.0,0.69,0.0
20230811:0110,0.0,0.0,0.0,0.0,14.5,0.55,0.0
20230811:0210,0.0,0.0,0.0,0.0,14.15,0.62,0.0
20230811:0310,0.0,0.0,0.0,0.0,13.55,0.9,0.0
20230811:0410,0.0,0.85,0.02,1.36,13.08,1.03,0.0
20230811:0510,15.27,43.3,2.42,10.25,13.16,0.76,0.0
20230811:0610,165.54,82.87,5.45,19.52,14.54,0.14,0.0
20230811:0710,365.91,108.66,8.59,28.79,17.8,0.55,0.0
20230811:0810,568.39,123.83,11.49,37.62,19.61,0.97,0.0
20230811:0910,744.95,127.57,13.85,45.37,20.94,1.45,0.0
20230811:1010,836.91,142.44,15.25,51.13,22.12,1.86,0.0
20230811:1110,871.18,150.05,15.82,53.76,23.16,2.07,0.0
20230811:1210,880.57,131.16,15.76,52.52,24.1,2.21,0.0
20230811:1310,763.74,138.58,14.39,47.79,24.81,2.21,0.0
20230811:1410,613.53,130.48,12.39,40.64,25.35,2.14,0.0
20230811:1510,440.0,107.51,9.87,32.12,25.58,2.07,0.0
20230811:1610,211.09,95.7,6.52,22.96,25.54,2.07,0.0
20230811:1710,52.52,53.39,3.62,13.64,25.01,1.52,0.0
20230811:1810,0.0,11.89,0.27,4.57,23.61,1.45,0.0
20230811:1910,0.0,0.0,0.0,0.0,22.01,1.45,0.0
20230811:2010,0.0,0.0,0.0,0.0,20.47,1.52,0.0
20230811:2110,0.0,0.0,0.0,0.0,19.41,1.59,0.0
20230811:2210,0.0,0.0,0.0,0.0,19.0,1.45,0.0
20230811:2310,0.0,0.0,0.0,0.0,18.66,1.31,0.0
20230812:0010,0.0,0.0,0.0,0.0,18.65,1.17,0.0
20230812:0110,0.0,0.0,0.0,0.0,17.71,1.24,0.0
20230812:0210,0.0,0.0,0.0,0.0,17.04,1.31,0.0
20230812:0310,0.0,0.0,0.0,0.0,16.97,1.24,0.0
20230812:0410,0.0,0.0,0.0,0.0,16.75,1.24,0.0
20230812:0510,3.55,58.14,1.58,10.05,16.72,1.31,0.0
20230812:0610,4.24,105.01,2.31,19.32,18.34,0.9,0.0
20230812:0710,0.0,34.36,0.72,28.59,19.67,0.69,0.0
20230812:0810,0.0,75.04,1.58,37.4,20.33,1.31,0.0
20230812:0910,140.66,324.81,8.65,45.13,20.55,1.93,0.0
20230812:1010,783.3,159.98,14.67,50.86,20.17,1.93,0.0
20230812:1110,496.33,315.59,13.17,53.46,21.0,2.76,0.0
20230812:1210,340.73,351.87,11.78,52.22,23.09,3.86,0.0
20230812:1310,66.41,319.88,7.6,47.5,25.01,3.72,0.0
20230812:1410,0.0,132.91,2.8,40.37,24.66,4.34,0.0
20230812:1510,18.07,199.68,4.5,31.87,21.65,3.86,0.0
20230812:1610,198.22,97.74,6.25,22.7,20.96,2.55,0.0
20230812:1710,25.15,75.95,2.82,13.38,21.17,2.34,0.0
20230812:1810,0.0,22.08,0.5,4.31,20.72,2.34,0.0
20230812:1910,0.0,0.0,0.0,0.0,20.75,3.03,0.0
20230812:2010,0.0,0.0,0.0,0.0,19.67,2.55,0.0
20230812:2110,0.0,0.0,0.0,0.0,18.86,2.07,0.0
20230812:2210,0.0,0.0,0.0,0.0,17.67,1.79,0.0
20230812:2310,0.0,0.0,0.0,0.0,16.72,1.45,0.0
20230813:0010,0.0,0.0,0.0,0.0,16.2,1.31,0.0
20230813:0110,0.0,0.0,0.0,0.0,15.49,1.31,0.0
20230813:0210,0.0,0.0,0.0,0.0,15.23,1.31,0.0
20230813:0310,0.0,0.0,0.0,0.0,14.98,1.17,0.0
20230813:0410,0.0,0.0,0.0,0.0,14.98,1.03,0.0
20230813:0510,0.0,9.95,0.21,9.84,15.87,0.62,0.0
20230813:0610,1.71,92.27,1.98,19.12,17.33,0.41,0.0
20230813:0710,93.98,206.71,5.83,28.38,18.83,0.69,0.0
20230813:0810,98.03,272.94,7.09,37.18,19.97,1.03,0.0
20230813:0910,342.25,303.78,10.92,44.89,20.7,1.66,0.0
20230813:1010,316.82,354.38,11.45,50.59,21.47,2.21,0.0
20230813:1110,128.62,375.25,9.47,53.16,22.11,2.34,0.0
20230813:1210,234.23,373.9,10.79,51.92,22.83,2.83,0.0
20230813:1310,59.41,319.04,7.49,47.21,23.45,3.1,0.0
20230813:1410,96.39,291.7,7.47,40.1,23.37,2.69,0.0
20230813:1510,64.11,228.25,5.81,31.6,23.31,2.48,0.0
20230813:1610,6.2,130.47,2.88,22.44,23.13,2.28,0.0
20230813:1710,1.3,67.58,1.49,13.13,22.73,1.72,0.0
20230813:1810,0.0,14.44,0.32,4.04,21.6,1.38,0.0
20230813:1910,0.0,0.0,0.0,0.0,19.93,2.07,0.0
20230813:2010,0.0,0.0,0.0,0.0,18.27,1.72,0.0
20230813:2110,0.0,0.0,0.0,0.0,17.44,1.38,0.0
20230813:2210,0.0,0.0,0.0,0.0,18.07,1.03,0.0
20230813:2310,0.0,0.0,0.0,0.0,18.09,0.55,0.0
20230814:0010,0.0,0.0,0.0,0.0,17.73,0.28,0.0
20230814:0110,0.0,0.0,0.0,0.0,17.36,0.55,0.0
20230814:0210,0.0,0.0,0.0,0.0,16.67,1.03,0.0
20230814:0310,0.0,0.0,0.0,0.0,15.09,1.45,0.0
20230814:0410,0.0,0.0,0.0,0.0,14.6,1.52,0.0
20230814:0510,13.15,41.92,2.17,9.63,14.92,1.38,0.0
20230814:0610,140.66,91.07,4.95,18.91,17.91,1.17,0.0
20230814:0710,331.11,120.24,8.06,28.17,20.61,1.31,0.0
20230814:0810,301.51,238.11,9.28,36.96,22.43,1.86,0.0
20230814:0910,455.12,258.84,11.64,44.64,23.81,2.41,0.0
20230814:1010,661.17,223.52,13.84,50.31,25.04,2.97,0.0
20230814:1110,0.0,110.3,2.32,52.86,25.96,3.17,0.0
20230814:1210,0.0,151.9,3.2,51.61,26.71,3.31,0.0
20230814:1310,154.62,338.74,9.11,46.91,27.04,3.24,0.0
20230814:1410,580.98,138.51,11.85,39.82,26.98,3.03,0.0
20230814:1510,387.78,125.14,9.15,31.33,26.9,2.48,0.0
20230814:1610,12.48,138.95,3.18,22.18,26.96,2.21,0.0
20230814:1710,0.43,58.7,1.26,12.86,26.63,1.52,0.0
20230814:1810,0.0,12.74,0.29,3.77,25.57,1.31,0.0
20230814:1910,0.0,0.0,0.0,0.0,23.07,1.52,0.0
20230814:2010,0.0,0.0,0.0,0.0,22.16,1.1,0.0
20230814:2110,0.0,0.0,0.0,0.0,22.28,0.69,0.0
20230814:2210,0.0,0.0,0.0,0.0,22.04,0.62,0.0
20230814:2310,0.0,0.0,0.0,0.0,21.46,0.55,0.0
20230815:0010,0.0,0.0,0.0,0.0,20.9,0.83,0.0
20230815:0110,0.0,0.0,0.0,0.0,19.93,1.1,0.0
20230815:0210,0.0,0.0,0.0,0.0,20.2,0.83,0.0
20230815:0310,0.0,0.0,0.0,0.0,20.06,0.76,0.0
20230815:0410,0.0,0.0,0.0,0.0,19.48,0.9,0.0
20230815:0510,2.24,52.81,1.33,9.42,19.67,0.69,0.0
20230815:0610,20.91,122.08,3.01,18.7,20.83,0.41,0.0
20230815:0710,0.0,37.97,0.8,27.96,21.55,0.76,0.0
20230815:0810,265.38,245.35,8.86,36.73,23.3,1.38,0.0
20230815:0910,723.91,129.67,13.34,44.39,24.31,1.38,0.0
20230815:1010,755.37,170.75,14.27,50.03,25.19,1.93,0.0
20230815:1110,830.68,158.69,15.13,52.55,26.43,2.48,0.0
20230815:1210,816.95,152.21,14.92,51.3,27.08,2.55,0.0
20230815:1310,654.09,180.05,13.21,46.61,27.55,2.41,0.0
20230815:1410,159.4,286.58,8.21,39.53,27.85,2.07,0.0
20230815:1510,0.0,137.43,2.9,31.06,27.51,2.14,0.0
20230815:1610,0.0,25.32,0.53,21.91,24.94,2.69,0.0
20230815:1710,19.85,74.25,2.53,12.59,22.12,1.72,0.0
20230815:1810,0.0,2.55,0.06,3.5,21.52,0.34,0.0
20230815:1910,0.0,0.0,0.0,0.0,20.27,1.93,0.0
20230815:2010,0.0,0.0,0.0,0.0,19.49,1.45,0.0
20230815:2110,0.0,0.0,0.0,0.0,18.84,1.17,0.0
20230815:2210,0.0,0.0,0.0,0.0,17.95,1.1,0.0
20230815:2310,0.0,0.0,0.0,0.0,17.09,1.03,0.0
20230816:0010,0.0,0.0,0.0,0.0,16.36,1.24,0.0
20230816:0110,0.0,0.0,0.0,0.0,15.68,1.17,0.0
20230816:0210,0.0,0.0,0.0,0.0,15.45,1.1,0.0
20230816:0310,0.0,0.0,0.0,0.0,15.41,0.9,0.0
20230816:0410,0.0,0.0,0.0,0.0,15.52,0.76,0.0
20230816:0510,0.0,18.08,0.38,9.21,15.68,0.62,0.0
20230816:0610,7.04,107.89,2.42,18.5,16.84,0.55,0.0
20230816:0710,132.95,194.99,6.16,27.75,17.86,1.17,0.0
20230816:0810,112.66,266.82,7.13,36.5,19.69,2.0,0.0
20230816:0910,127.18,319.95,8.33,44.14,21.05,2.41,0.0
20230816:1010,86.8,341.69,8.25,49.74,22.27,2.41,0.0
20230816:1110,103.62,360.69,8.84,52.24,23.08,2.07,0.0
20230816:1210,0.0,161.84,3.41,50.98,23.72,2.0,0.0
20230816:1310,4.91,235.59,5.03,46.31,24.39,1.86,0.0
20230816:1410,166.04,286.71,8.29,39.24,24.84,2.07,0.0
20230816:1510,326.84,152.8,8.54,30.78,24.71,2.28,0.0
20230816:1610,130.91,128.61,5.35,21.64,24.46,2.76,0.0
20230816:1710,10.76,76.22,2.13,12.32,23.78,2.14,0.0
20230816:1810,0.0,13.59,0.3,3.22,22.64,1.45,0.0
20230816:1910,0.0,0.0,0.0,0.0,21.29,1.86,0.0
20230816:2010,0.0,0.0,0.0,0.0,20.45,2.14,0.0
20230816:2110,0.0,0.0,0.0,0.0,19.83,2.21,0.0
20230816:2210,0.0,0.0,0.0,0.0,19.28,2.14,0.0
20230816:2310,0.0,0.0,0.0,0.0,19.14,2.14,0.0
20230817:0010,0.0,0.0,0.0,0.0,19.14,2.14,0.0
20230817:0110,0.0,0.0,0.0,0.0,19.05,2.07,0.0
20230817:0210,0.0,0.0,0.0,0.0,18.93,1.86,0.0
20230817:0310,0.0,0.0,0.0,0.0,18.6,1.72,0.0
20230817:0410,0.0,0.0,0.0,0.0,18.49,2.28,0.0
20230817:0510,3.4,51.13,1.41,9.0,18.45,2.69,0.0
20230817:0610,13.32,113.65,2.67,18.29,18.48,2.62,0.0
20230817:0710,35.12,186.3,4.46,27.53,19.19,2.48,0.0
20230817:0810,0.0,137.43,2.9,36.27,20.1,3.17,0.0
20230817:0910,33.5,278.32,6.29,43.88,21.18,2.69,0.0
20230817:1010,39.17,310.01,7.01,49.45,22.85,2.34,0.0
20230817:1110,2.54,246.2,5.22,51.93,24.01,1.66,0.0
20230817:1210,171.28,363.23,9.72,50.66,24.94,1.45,0.0
20230817:1310,330.49,311.88,10.84,46.0,25.13,1.59,0.0
20230817:1410,178.67,282.7,8.37,38.95,25.35,1.66,0.0
20230817:1510,341.77,143.49,8.58,30.5,24.98,1.24,0.0
20230817:1610,130.86,126.02,5.28,21.36,24.23,0.41,0.0
20230817:1710,10.31,73.63,2.06,12.04,23.42,0.55,0.0
20230817:1810,0.0,4.25,0.1,2.94,22.97,1.1,0.0
20230817:1910,0.0,0.0,0.0,0.0,20.71,1.59,0.0
20230817:2010,0.0,0.0,0.0,0.0,20.17,1.52,0.0
20230817:2110,0.0,0.0,0.0,0.0,19.65,1.24,0.0
20230817:2210,0.0,0.0,0.0,0.0,19.06,1.38,0.0
20230817:2310,0.0,0.0,0.0,0.0,18.25,1.38,0.0
20230818:0010,0.0,0.0,0.0,0.0,17.6,1.31,0.0
20230818:0110,0.0,0.0,0.0,0.0,17.15,1.24,0.0
20230818:0210,0.0,0.0,0.0,0.0,16.82,1.03,0.0
20230818:0310,0.0,0.0,0.0,0.0,16.6,1.03,0.0
20230818:0410,0.0,0.0,0.0,0.0,16.74,0.83,0.0
20230818:0510,9.82,42.82,1.85,8.78,17.23,0.76,0.0
20230818:0610,3.59,97.8,2.13,18.08,18.15,0.97,0.0
20230818:0710,3.32,139.51,2.99,27.32,19.24,1.24,0.0
20230818:0810,3.6,186.61,3.98,36.04,21.18,1.38,0.0
20230818:0910,33.66,278.39,6.29,43.62,22.87,1.31,0.0
20230818:1010,440.32,312.23,12.14,49.16,24.25,1.31,0.0
20230818:1110,815.49,168.96,14.9,51.61,25.33,1.24,0.0
20230818:1210,822.06,152.45,14.83,50.34,26.15,1.45,0.0
20230818:1310,739.46,141.84,13.68,45.68,26.68,1.79,0.0
20230818:1410,542.21,152.25,11.28,38.65,27.07,2.14,0.0
20230818:1510,415.1,108.37,9.13,30.21,27.08,2.28,0.0
20230818:1610,193.02,93.49,5.87,21.08,26.81,2.21,0.0
20230818:1710,30.82,57.97,2.73,11.76,26.1,1.66,0.0
20230818:1810,0.0,11.04,0.25,2.65,24.89,1.66,0.0
20230818:1910,0.0,0.0,0.0,0.0,23.49,2.07,0.0
20230818:2010,0.0,0.0,0.0,0.0,22.28,2.14,0.0
20230818:2110,0.0,0.0,0.0,0.0,21.35,2.14,0.0
20230818:2210,0.0,0.0,0.0,0.0,20.49,2.14,0.0
20230818:2310,0.0,0.0,0.0,0.0,19.85,2.14,0.0
20230819:0010,0.0,0.0,0.0,0.0,19.32,2.0,0.0
20230819:0110,0.0,0.0,0.0,0.0,18.84,1.59,0.0
20230819:0210,0.0,0.0,0.0,0.0,19.43,1.17,0.0
20230819:0310,0.0,0.0,0.0,0.0,19.51,1.03,0.0
20230819:0410,0.0,0.0,0.0,0.0,18.58,1.24,0.0
20230819:0510,3.45,48.44,1.35,8.57,18.74,1.1,0.0
20230819:0610,68.02,116.53,3.81,17.86,20.27,0.83,0.0
20230819:0710,218.24,166.71,6.86,27.1,23.64,1.31,0.0
20230819:0810,489.69,151.19,10.31,35.81,25.34,1.86,0.0
20230819:0910,646.4,165.88,12.56,43.36,26.7,2.34,0.0
20230819:1010,768.56,167.19,14.18,48.87,27.97,2.83,0.0
20230819:1110,799.76,173.58,14.69,51.29,28.92,3.03,0.0
20230819:1210,784.92,167.04,14.46,50.01,29.62,3.03,0.0
20230819:1310,250.08,325.46,9.99,45.37,30.03,2.9,0.0
20230819:1410,16.73,229.75,5.07,38.35,30.26,2.76,0.0
20230819:1510,0.0,57.86,1.22,29.92,30.24,2.62,0.0
20230819:1610,152.89,112.06,5.39,20.8,29.6,1.93,0.0
20230819:1710,4.27,67.79,1.64,11.48,28.42,2.07,0.0
20230819:1810,0.0,8.49,0.19,2.36,26.86,2.34,0.0
20230819:1910,0.0,0.0,0.0,0.0,25.01,2.07,0.0
20230819:2010,0.0,0.0,0.0,0.0,23.85,1.79,0.0
20230819:2110,0.0,0.0,0.0,0.0,22.61,1.66,0.0
20230819:2210,0.0,0.0,0.0,0.0,21.48,1.79,0.0
20230819:2310,0.0,0.0,0.0,0.0,20.61,1.86,0.0
20230820:0010,0.0,0.0,0.0,0.0,20.21,1.86,0.0
20230820:0110,0.0,0.0,0.0,0.0,20.12,1.79,0.0
20230820:0210,0.0,0.0,0.0,0.0,20.0,1.79,0.0
20230820:0310,0.0,0.0,0.0,0.0,19.78,1.66,0.0
20230820:0410,0.0,0.0,0.0,0.0,19.36,1.52,0.0
20230820:0510,4.42,46.94,1.41,8.35,19.15,1.38,0.0
